,Airport_1,Airport_2,sum,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2176,ANC,IAH,472,0.0322580645161,0.0,0.0,0.0,0.451612903226,1.8,2.0,1.22580645161,0.0,0.0,0.0,0.0322580645161,0.0,0.0714285714286,0.0,0.0,0.451612903226,1.8,2.0,1.09677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46666666667,2.0,0.967741935484,0.0,0.0,0.0,0.0
2177,MSO,SEA,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838709677419,2.0,2.0,2.0,0.266666666667,2.0,2.0,2.0,2.0,0.3,0.0,0.0,0.0
2178,CHS,SEA,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.09677419355,1.16129032258,1.1724137931,1.09677419355,1.13333333333,1.16129032258,1.13333333333,1.16129032258,1.16129032258,1.13333333333,1.16129032258,1.13333333333,1.09677419355
2179,DCA,PVD,467,1.51612903226,1.71428571429,1.67741935484,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35483870968,0.2,0.0,0.0,1.26666666667,0.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0
2180,IAH,JAC,467,0.0,0.214285714286,0.322580645161,0.0666666666667,0.0,0.266666666667,0.516129032258,0.58064516129,0.133333333333,0.0,0.0,0.903225806452,0.58064516129,0.428571428571,0.58064516129,0.133333333333,0.0,0.533333333333,1.93548387097,1.25806451613,0.2,0.0,0.0,0.967741935484,0.516129032258,0.48275862069,0.451612903226,0.0,0.0,0.2,1.96774193548,0.935483870968,0.0,0.0,0.0,1.03225806452
2181,ABQ,MCO,466,0.0,0.0,0.0,0.0,0.0,1.53333333333,2.0,0.58064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93548387097,2.0,2.0,0.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.258064516129,1.8,2.0,0.387096774194,0.0,0.0,0.0,0.0
2182,CVG,MEM,462,0.290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0322580645161,0.387096774194,0.642857142857,0.258064516129,0.2,0.0645161290323,0.0,0.193548387097,0.0,0.8,2.45161290323,2.8,1.74193548387,0.0,0.344827586207,0.0,1.8,1.41935483871,0.4,0.129032258065,0.0,0.0,0.0,0.133333333333,0.903225806452
2183,IAD,LGB,461,1.8064516129,1.64285714286,1.74193548387,1.86666666667,2.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,LAX,XNA,460,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.16129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,IAD,STL,460,0.806451612903,0.75,0.0967741935484,1.3,0.903225806452,0.133333333333,1.51612903226,1.74193548387,2.0,1.64516129032,1.56666666667,2.0,0.58064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,CHA,EWR,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16666666667,4.0,3.93333333333,3.87096774194
2187,GSP,LGA,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290323,0.0666666666667,0.0,0.0,0.709677419355,0.225806451613,0.0,0.0,0.0,0.129032258065,0.0333333333333,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,3.09677419355,3.06666666667,3.03225806452,2.96666666667,0.0322580645161,0.161290322581,1.3,0.0,0.0,0.0
2188,LAS,MEM,451,1.12903225806,1.28571428571,1.93548387097,1.13333333333,1.06451612903,1.03333333333,1.06451612903,1.16129032258,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.548387096774,0.466666666667,0.516129032258,0.166666666667,0.903225806452,0.451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,OGG,ORD,450,0.0,0.0,0.0,0.266666666667,0.322580645161,0.266666666667,0.258064516129,0.193548387097,0.0,0.258064516129,0.333333333333,0.903225806452,0.58064516129,0.285714285714,1.16129032258,0.266666666667,0.322580645161,1.33333333333,1.41935483871,0.838709677419,0.0,0.322580645161,0.266666666667,0.967741935484,0.516129032258,0.275862068966,0.258064516129,0.333333333333,0.258064516129,0.266666666667,0.322580645161,0.193548387097,0.0,0.258064516129,0.266666666667,1.16129032258
2190,BDL,RDU,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.35483870968,1.57142857143,1.32258064516,1.3,1.35483870968,1.0,1.06451612903,1.67741935484,1.63333333333,1.03225806452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0
2191,DTW,XNA,441,1.45161290323,1.64285714286,1.87096774194,1.73333333333,1.61290322581,1.6,1.61290322581,1.67741935484,1.3,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,CLE,IND,438,2.93548387097,3.71428571429,1.90322580645,2.5,3.03225806452,0.466666666667,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,FAI,ORD,436,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,1.16129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,1.09677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46666666667,2.0,0.967741935484,0.0,0.0,0.0,0.0
2194,CRW,DTW,435,0.0645161290323,0.0,0.0,1.86666666667,1.93548387097,1.93333333333,2.90322580645,3.03225806452,2.06666666667,0.354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,JAX,SJU,434,1.48387096774,1.42857142857,1.48387096774,1.73333333333,2.0,2.0,2.0,2.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,DTW,SCE,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129032258065,0.0967741935484,0.214285714286,0.516129032258,0.6,0.387096774194,1.43333333333,5.41935483871,4.96774193548,0.0333333333333,0.0,0.0,0.0322580645161,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,PHX,RDM,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96666666667,2.0,2.0,2.0,2.0,2.0,2.0
2198,BOI,DFW,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93333333333,2.0,2.0,2.0,2.0,2.0,2.0
2199,BWI,PDX,424,0.0,0.0,0.0,0.0,0.0,1.53333333333,2.0,2.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,0.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,0.387096774194,0.0,0.0,0.0,0.0
2200,EWR,SRQ,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21428571429,2.0,2.0,0.322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935484,0.387096774194,1.58620689655,2.0,2.0,0.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.1935483871
2201,OAK,STL,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,2.0,2.0,2.0,2.0,2.0
2202,BUR,DAL,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,2.0,2.0,2.0,2.0,2.0
2203,DTW,SRQ,420,0.322580645161,1.07142857143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774193548387,0.516129032258,1.21428571429,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838709677419,0.516129032258,1.31034482759,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709677419355
2204,LAS,LBE,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,ANC,OGG,417,0.870967741935,0.857142857143,0.870967741935,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.838709677419,0.870967741935,0.857142857143,0.838709677419,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.866666666667,0.838709677419,1.12903225806,1.13793103448,0.967741935484,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.870967741935
2206,LEX,MSP,417,0.0,0.0,0.0,0.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333333,1.16129032258,1.48387096774,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67741935484,1.48387096774,0.866666666667,1.8064516129,2.0,2.0
2207,DTW,TYS,412,0.0,0.0357142857143,0.0,0.0,0.0645161290323,0.1,0.0967741935484,0.193548387097,0.8,0.0,0.0666666666667,0.0322580645161,0.0,0.0714285714286,1.41935483871,0.2,0.387096774194,0.4,0.258064516129,0.387096774194,1.13333333333,1.29032258065,0.0,0.0645161290323,0.0,0.0,0.129032258065,0.0,0.0645161290323,1.4,1.35483870968,1.54838709677,0.0666666666667,1.61290322581,0.2,0.0645161290323
2208,CLE,RIC,410,3.29032258065,2.21428571429,3.87096774194,2.1,1.8064516129,0.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,HDN,LAX,408,0.838709677419,0.857142857143,0.709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516129032258,1.16129032258,1.14285714286,0.903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935484,2.0,2.0,1.35483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03225806452
2210,JFK,PSP,400,0.258064516129,0.285714285714,0.322580645161,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.258064516129,0.322580645161,0.357142857143,0.516129032258,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.258064516129,1.22580645161,1.72413793103,1.61290322581,1.73333333333,0.0645161290323,0.0,0.0,0.0,0.0,0.0,1.13333333333,2.06451612903
2211,FLL,SAN,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.86666666667,2.0
2212,BOS,MVY,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333333,2.0,2.0,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935484,1.53333333333,2.0,1.67741935484,0.733333333333,0.258064516129,0.0,0.0
2213,BMI,DEN,386,1.16129032258,1.14285714286,1.16129032258,1.13333333333,1.16129032258,1.1,1.16129032258,1.06451612903,0.866666666667,0.838709677419,0.866666666667,0.838709677419,0.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,MSO,ORD,385,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.74193548387,2.77419354839,1.53333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.32258064516,1.09677419355,0.0666666666667,0.0,0.0,0.0
2215,GUC,IAH,384,0.387096774194,0.142857142857,0.322580645161,0.0,0.0,0.2,0.58064516129,0.193548387097,0.0,0.0,0.0,0.903225806452,0.322580645161,0.214285714286,0.516129032258,0.0666666666667,0.0,0.266666666667,1.12903225806,0.935483870968,0.133333333333,0.0,0.0,0.967741935484,0.258064516129,0.206896551724,0.258064516129,0.0,0.0,0.133333333333,1.96774193548,1.22580645161,0.1,0.0,0.0,1.03225806452
2216,BKG,DEN,382,0.258064516129,0.0,0.0,0.933333333333,1.74193548387,1.86666666667,2.0,2.0,2.0,1.67741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,BUF,LAX,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.53333333333,1.83870967742
2218,IAD,OKC,379,0.41935483871,0.678571428571,1.77419354839,0.433333333333,0.322580645161,0.933333333333,0.0322580645161,0.41935483871,1.4,2.0,1.93333333333,1.74193548387,0.322580645161,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,AKN,ANC,378,0.0,0.0,0.0,0.0,0.0,1.53333333333,2.0,0.58064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,0.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,0.387096774194,0.0,0.0,0.0,0.0
2220,LBE,ORD,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61290322581,2.0,2.0,2.0,2.0,2.0,0.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,BOI,MDW,378,0.0,0.0,0.0,0.0,0.0,1.53333333333,2.0,0.58064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,0.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73333333333,2.0,0.387096774194,0.0,0.0,0.0,0.0
2222,AVP,EWR,377,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86666666667,0.290322580645,0.0967741935484,0.0714285714286,0.193548387097,0.0,0.0,0.0,0.258064516129,0.258064516129,0.1,0.258064516129,0.0666666666667,2.38709677419,3.25806451613,1.27586206897,0.129032258065,0.266666666667,0.129032258065,0.0666666666667,0.129032258065,0.0,0.566666666667,0.58064516129,0.0666666666667,0.0
2223,FNT,RSW,376,1.67741935484,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.129032258065,0.258064516129,0.285714285714,1.61290322581,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.258064516129,0.322580645161,0.275862068966,1.48387096774,0.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,COS,PHX,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,2.0,2.0,2.0,2.03225806452,2.0,2.0
2225,DTW,ERI,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129032258065,4.48387096774,1.89285714286,0.387096774194,0.2,0.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13333333333,0.903225806452
2226,CLE,MCI,371,3.35483870968,3.60714285714,1.93548387097,2.93333333333,0.58064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,EWR,LEX,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2228,EWR,FNT,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96774193548,2.0,2.0,2.0,1.93333333333,2.0
2229,CAE,DTW,364,0.0967741935484,0.0714285714286,1.67741935484,1.66666666667,1.61290322581,1.73333333333,1.67741935484,1.64516129032,1.7,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,BHM,MSP,361,0.0322580645161,0.0,1.93548387097,1.86666666667,2.0,2.0,2.0,1.90322580645,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,HNL,MSP,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129032258065,1.06666666667,1.87096774194,1.8064516129,1.72413793103,1.67741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290323,1.46666666667,1.87096774194
2232,LBE,TPA,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16129032258,1.14285714286,1.09677419355,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.733333333333,1.09677419355,1.16129032258,1.1724137931,1.09677419355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.16129032258
2233,DEN,PHF,353,0.645161290323,0.607142857143,0.548387096774,0.6,0.838709677419,1.26666666667,1.41935483871,1.25806451613,1.13333333333,1.16129032258,1.0,0.903225806452,0.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,MSO,SFO,348,0.0,0.0,0.0,0.0,0.0,0.0,1.93548387097,2.0,0.933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93548387097,1.09677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25806451613,1.09677419355,0.0,0.0,0.0,0.0
2235,BZN,EWR,340,0.322580645161,0.428571428571,0.645161290323,0.0,0.0,0.533333333333,0.774193548387,0.709677419355,0.0,0.0,0.0,0.387096774194,0.451612903226,0.464285714286,0.548387096774,0.0666666666667,0.0,0.0,0.838709677419,0.516129032258,0.0,0.0,0.0,0.387096774194,0.451612903226,0.48275862069,0.516129032258,0.0666666666667,0.0,0.0,0.903225806452,0.58064516129,0.0,0.0,0.0,1.03225806452
2236,MKE,SAN,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.322580645161,0.266666666667,0.258064516129,0.129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.322580645161,1.67741935484,2.0,2.0,1.93333333333,1.74193548387
2237,PVD,RSW,336,0.0,1.28571428571,2.06451612903,0.666666666667,0.322580645161,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516129,0.285714285714,1.61290322581,0.666666666667,0.322580645161,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516129,0.275862068966,1.48387096774,1.13333333333,0.258064516129,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2238,AVL,DTW,333,0.0,0.0,0.0,2.0,2.0,1.9,1.83870967742,1.25806451613,1.93333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,PDX,RNO,328,2.06451612903,2.0,2.25806451613,2.06666666667,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,PHL,SMF,324,0.0,0.0,0.0,0.0,0.58064516129,2.0,1.93548387097,1.16129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,1.09677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,HOU,SJU,320,0.0,0.0,0.0,0.0,0.0,0.2,0.258064516129,0.129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.258064516129,0.266666666667,0.322580645161,0.266666666667,0.258064516129,0.322580645161,0.266666666667,0.322580645161,0.266666666667,0.258064516129,0.322580645161,0.275862068966,0.258064516129,0.333333333333,0.322580645161,1.8,2.0,0.58064516129,0.266666666667,0.322580645161,0.266666666667,0.322580645161
2242,FAI,SCC,320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,IAD,RSW,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866666666667,1.16129032258,1.2,1.41935483871,1.67741935484,1.71428571429,1.35483870968,1.13333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,BKG,MDW,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,IAH,RNO,316,0.387096774194,0.142857142857,0.322580645161,0.0,0.0,1.73333333333,2.0,1.16129032258,0.0,0.0,0.0,0.903225806452,0.322580645161,0.357142857143,0.0,0.0,0.0,0.533333333333,0.516129032258,0.387096774194,0.0,0.0,0.0,0.0,0.0645161290323,0.0,0.129032258065,0.0666666666667,0.0,0.4,0.645161290323,0.258064516129,0.0,0.0,0.0,0.0
2246,CVG,PHL,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137931034483,0.58064516129,0.8,2.38709677419,1.6,1.16129032258,1.16129032258,1.13333333333,1.29032258065,0.0,0.0
2247,EYW,MCO,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,RNO,SEA,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,BKG,HOU,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,EYW,TPA,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,BKG,DAL,316,2.0,2.0,2.0,2.0,2.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
