,ROUTE,count,DEST,ORIGIN
2778,"Row(_1=u'12892', _2=u'15304')",1663,TPA,LAX
2779,"Row(_1=u'15304', _2=u'12892')",1663,LAX,TPA
2780,"Row(_1=u'11042', _2=u'14771')",1661,SFO,CLE
2781,"Row(_1=u'11996', _2=u'11298')",1660,DFW,GSP
2782,"Row(_1=u'11298', _2=u'11996')",1660,GSP,DFW
2783,"Row(_1=u'14771', _2=u'11042')",1660,CLE,SFO
2784,"Row(_1=u'12266', _2=u'14843')",1657,SJU,IAH
2785,"Row(_1=u'11423', _2=u'12266')",1655,IAH,DSM
2786,"Row(_1=u'12339', _2=u'11278')",1655,DCA,IND
2787,"Row(_1=u'14843', _2=u'12266')",1654,IAH,SJU
2788,"Row(_1=u'13930', _2=u'14307')",1651,PVD,ORD
2789,"Row(_1=u'11066', _2=u'13487')",1648,MSP,CMH
2790,"Row(_1=u'10469', _2=u'11433')",1647,DTW,AZO
2791,"Row(_1=u'11433', _2=u'10469')",1645,AZO,DTW
2792,"Row(_1=u'13930', _2=u'12448')",1644,JAN,ORD
2793,"Row(_1=u'15016', _2=u'14492')",1643,RDU,STL
2794,"Row(_1=u'11193', _2=u'13487')",1643,MSP,CVG
2795,"Row(_1=u'14730', _2=u'11292')",1641,DEN,SDF
2796,"Row(_1=u'11433', _2=u'11995')",1640,GSO,DTW
2797,"Row(_1=u'14492', _2=u'15016')",1640,STL,RDU
2798,"Row(_1=u'14730', _2=u'12266')",1639,IAH,SDF
2799,"Row(_1=u'13244', _2=u'13487')",1633,MSP,MEM
2800,"Row(_1=u'10732', _2=u'12478')",1632,JFK,BQN
2801,"Row(_1=u'12478', _2=u'10732')",1632,BQN,JFK
2802,"Row(_1=u'11193', _2=u'12889')",1630,LAS,CVG
2803,"Row(_1=u'12448', _2=u'13930')",1630,ORD,JAN
2804,"Row(_1=u'11278', _2=u'12339')",1630,IND,DCA
2805,"Row(_1=u'12889', _2=u'11193')",1629,CVG,LAS
2806,"Row(_1=u'12266', _2=u'11996')",1629,GSP,IAH
2807,"Row(_1=u'12217', _2=u'13930')",1621,ORD,HSV
2808,"Row(_1=u'15376', _2=u'13232')",1619,MDW,TUS
2809,"Row(_1=u'13232', _2=u'15376')",1619,TUS,MDW
2810,"Row(_1=u'11996', _2=u'12266')",1615,IAH,GSP
2811,"Row(_1=u'11433', _2=u'11013')",1615,CIU,DTW
2812,"Row(_1=u'14869', _2=u'11097')",1614,COD,SLC
2813,"Row(_1=u'11013', _2=u'11433')",1614,DTW,CIU
2814,"Row(_1=u'12266', _2=u'11423')",1612,DSM,IAH
2815,"Row(_1=u'11097', _2=u'14869')",1612,SLC,COD
2816,"Row(_1=u'15304', _2=u'11259')",1610,DAL,TPA
2817,"Row(_1=u'11259', _2=u'15304')",1608,TPA,DAL
2818,"Row(_1=u'14831', _2=u'12266')",1607,IAH,SJC
2819,"Row(_1=u'12266', _2=u'14831')",1607,SJC,IAH
2820,"Row(_1=u'14635', _2=u'11066')",1607,CMH,RSW
2821,"Row(_1=u'13232', _2=u'11423')",1605,DSM,MDW
2822,"Row(_1=u'11423', _2=u'13232')",1605,MDW,DSM
2823,"Row(_1=u'13487', _2=u'11066')",1604,CMH,MSP
2824,"Row(_1=u'11433', _2=u'10408')",1598,ATW,DTW
2825,"Row(_1=u'13204', _2=u'14683')",1598,SAT,MCO
2826,"Row(_1=u'11066', _2=u'14635')",1595,RSW,CMH
2827,"Row(_1=u'14057', _2=u'10721')",1590,BOS,PDX
2828,"Row(_1=u'15304', _2=u'13198')",1590,MCI,TPA
2829,"Row(_1=u'10721', _2=u'14057')",1590,PDX,BOS
2830,"Row(_1=u'13198', _2=u'15304')",1589,TPA,MCI
2831,"Row(_1=u'13204', _2=u'10158')",1588,ACY,MCO
2832,"Row(_1=u'14683', _2=u'13204')",1588,MCO,SAT
2833,"Row(_1=u'10158', _2=u'13204')",1588,MCO,ACY
2834,"Row(_1=u'13303', _2=u'14193')",1587,PNS,MIA
2835,"Row(_1=u'12953', _2=u'12264')",1587,IAD,LGA
2836,"Row(_1=u'14193', _2=u'13303')",1584,MIA,PNS
2837,"Row(_1=u'12391', _2=u'15304')",1583,TPA,ISP
2838,"Row(_1=u'12945', _2=u'11433')",1582,DTW,LEX
2839,"Row(_1=u'15304', _2=u'12391')",1581,ISP,TPA
2840,"Row(_1=u'11003', _2=u'13487')",1573,MSP,CID
2841,"Row(_1=u'13796', _2=u'11259')",1572,DAL,OAK
2842,"Row(_1=u'11259', _2=u'13796')",1572,OAK,DAL
2843,"Row(_1=u'10170', _2=u'10299')",1569,ANC,ADQ
2844,"Row(_1=u'10397', _2=u'10408')",1569,ATW,ATL
2845,"Row(_1=u'10299', _2=u'10170')",1569,ADQ,ANC
2846,"Row(_1=u'15016', _2=u'15370')",1568,TUL,STL
2847,"Row(_1=u'12264', _2=u'12953')",1567,LGA,IAD
2848,"Row(_1=u'11995', _2=u'11433')",1566,DTW,GSO
2849,"Row(_1=u'11995', _2=u'11298')",1563,DFW,GSO
2850,"Row(_1=u'11298', _2=u'11995')",1561,GSO,DFW
2851,"Row(_1=u'11996', _2=u'13232')",1554,MDW,GSP
2852,"Row(_1=u'13232', _2=u'11996')",1552,GSP,MDW
2853,"Row(_1=u'13487', _2=u'11003')",1552,CID,MSP
2854,"Row(_1=u'14831', _2=u'13487')",1551,MSP,SJC
2855,"Row(_1=u'14633', _2=u'13487')",1551,MSP,RST
2856,"Row(_1=u'13487', _2=u'14831')",1551,SJC,MSP
2857,"Row(_1=u'13930', _2=u'10135')",1550,ABE,ORD
2858,"Row(_1=u'11433', _2=u'12945')",1549,LEX,DTW
2859,"Row(_1=u'10135', _2=u'13930')",1549,ORD,ABE
2860,"Row(_1=u'13487', _2=u'14633')",1548,RST,MSP
2861,"Row(_1=u'10874', _2=u'13204')",1548,MCO,CAK
2862,"Row(_1=u'13204', _2=u'10874')",1547,CAK,MCO
2863,"Row(_1=u'10980', _2=u'11433')",1542,DTW,CHA
2864,"Row(_1=u'11298', _2=u'13830')",1540,OGG,DFW
2865,"Row(_1=u'11433', _2=u'13931')",1540,ORF,DTW
2866,"Row(_1=u'13830', _2=u'11298')",1540,DFW,OGG
2867,"Row(_1=u'15370', _2=u'15016')",1539,STL,TUL
2868,"Row(_1=u'13198', _2=u'14679')",1539,SAN,MCI
2869,"Row(_1=u'11292', _2=u'14489')",1538,RDM,DEN
2870,"Row(_1=u'14492', _2=u'12191')",1537,HOU,RDU
2871,"Row(_1=u'14489', _2=u'11292')",1537,DEN,RDM
2872,"Row(_1=u'14524', _2=u'12266')",1536,IAH,RIC
2873,"Row(_1=u'13495', _2=u'14100')",1535,PHL,MSY
2874,"Row(_1=u'14679', _2=u'13198')",1535,MCI,SAN
2875,"Row(_1=u'14100', _2=u'13495')",1535,MSY,PHL
2876,"Row(_1=u'12191', _2=u'14492')",1533,RDU,HOU
2877,"Row(_1=u'11433', _2=u'10257')",1530,ALB,DTW
2878,"Row(_1=u'10257', _2=u'11433')",1528,DTW,ALB
2879,"Row(_1=u'13232', _2=u'12278')",1527,ICT,MDW
2880,"Row(_1=u'12278', _2=u'13232')",1525,MDW,ICT
2881,"Row(_1=u'11433', _2=u'14108')",1525,PIA,DTW
2882,"Row(_1=u'14685', _2=u'12953')",1523,LGA,SAV
2883,"Row(_1=u'13930', _2=u'13296')",1522,MHT,ORD
2884,"Row(_1=u'12278', _2=u'11259')",1521,DAL,ICT
2885,"Row(_1=u'11259', _2=u'12278')",1520,ICT,DAL
2886,"Row(_1=u'10721', _2=u'10423')",1517,AUS,BOS
2887,"Row(_1=u'10423', _2=u'10721')",1517,BOS,AUS
2888,"Row(_1=u'12255', _2=u'11292')",1513,DEN,HYS
2889,"Row(_1=u'11292', _2=u'12255')",1513,HYS,DEN
2890,"Row(_1=u'11292', _2=u'12519')",1511,JMS,DEN
2891,"Row(_1=u'12519', _2=u'11447')",1511,DVL,JMS
2892,"Row(_1=u'12266', _2=u'14524')",1509,RIC,IAH
2893,"Row(_1=u'10529', _2=u'14843')",1502,SJU,BDL
2894,"Row(_1=u'14843', _2=u'10529')",1502,BDL,SJU
2895,"Row(_1=u'14108', _2=u'11433')",1501,DTW,PIA
2896,"Row(_1=u'11433', _2=u'10785')",1498,BTV,DTW
2897,"Row(_1=u'13930', _2=u'10713')",1496,BOI,ORD
2898,"Row(_1=u'10785', _2=u'11433')",1493,DTW,BTV
2899,"Row(_1=u'11278', _2=u'12451')",1493,JAX,DCA
2900,"Row(_1=u'12451', _2=u'11278')",1491,DCA,JAX
2901,"Row(_1=u'12264', _2=u'10529')",1490,BDL,IAD
2902,"Row(_1=u'14771', _2=u'14683')",1490,SAT,SFO
2903,"Row(_1=u'10408', _2=u'13487')",1489,MSP,ATW
2904,"Row(_1=u'13487', _2=u'12278')",1487,ICT,MSP
2905,"Row(_1=u'12278', _2=u'13487')",1487,MSP,ICT
2906,"Row(_1=u'10408', _2=u'10397')",1486,ATL,ATW
2907,"Row(_1=u'13577', _2=u'12953')",1485,LGA,MYR
2908,"Row(_1=u'14683', _2=u'14771')",1485,SFO,SAT
2909,"Row(_1=u'12953', _2=u'13577')",1484,MYR,LGA
2910,"Row(_1=u'13487', _2=u'10408')",1482,ATW,MSP
2911,"Row(_1=u'11315', _2=u'13487')",1482,MSP,DIK
2912,"Row(_1=u'13871', _2=u'14869')",1482,SLC,OMA
2913,"Row(_1=u'13487', _2=u'11315')",1481,DIK,MSP
2914,"Row(_1=u'14869', _2=u'13871')",1475,OMA,SLC
2915,"Row(_1=u'14905', _2=u'12892')",1470,LAX,SMX
2916,"Row(_1=u'13204', _2=u'13244')",1469,MEM,MCO
2917,"Row(_1=u'12892', _2=u'14905')",1469,SMX,LAX
2918,"Row(_1=u'13487', _2=u'14492')",1469,RDU,MSP
2919,"Row(_1=u'13244', _2=u'13204')",1469,MCO,MEM
2920,"Row(_1=u'10299', _2=u'11630')",1468,FAI,ANC
2921,"Row(_1=u'10397', _2=u'11977')",1467,GRB,ATL
2922,"Row(_1=u'13204', _2=u'11697')",1464,FLL,MCO
2923,"Row(_1=u'15016', _2=u'11697')",1464,FLL,STL
2924,"Row(_1=u'11697', _2=u'13204')",1463,MCO,FLL
2925,"Row(_1=u'11697', _2=u'15016')",1460,STL,FLL
2926,"Row(_1=u'10423', _2=u'12954')",1455,LGB,AUS
2927,"Row(_1=u'11433', _2=u'10980')",1454,CHA,DTW
2928,"Row(_1=u'13296', _2=u'13930')",1454,ORD,MHT
2929,"Row(_1=u'12954', _2=u'10423')",1454,AUS,LGB
2930,"Row(_1=u'11057', _2=u'14683')",1453,SAT,CLT
2931,"Row(_1=u'14683', _2=u'11057')",1453,CLT,SAT
2932,"Row(_1=u'13076', _2=u'13487')",1453,MSP,LSE
2933,"Row(_1=u'10713', _2=u'13930')",1452,ORD,BOI
2934,"Row(_1=u'13487', _2=u'13076')",1452,LSE,MSP
2935,"Row(_1=u'12264', _2=u'10868')",1449,CAE,IAD
2936,"Row(_1=u'13296', _2=u'15304')",1448,TPA,MHT
2937,"Row(_1=u'15304', _2=u'13296')",1446,MHT,TPA
2938,"Row(_1=u'14107', _2=u'11423')",1446,DSM,PHX
2939,"Row(_1=u'10868', _2=u'12264')",1446,IAD,CAE
2940,"Row(_1=u'11423', _2=u'14107')",1445,PHX,DSM
2941,"Row(_1=u'14869', _2=u'14457')",1444,RAP,SLC
2942,"Row(_1=u'12478', _2=u'12191')",1443,HOU,JFK
2943,"Row(_1=u'13930', _2=u'11537')",1443,ELM,ORD
2944,"Row(_1=u'11537', _2=u'13930')",1443,ORD,ELM
2945,"Row(_1=u'12191', _2=u'12478')",1442,JFK,HOU
2946,"Row(_1=u'13930', _2=u'13290')",1441,MHK,ORD
2947,"Row(_1=u'13290', _2=u'13930')",1439,ORD,MHK
2948,"Row(_1=u'10529', _2=u'12264')",1438,IAD,BDL
2949,"Row(_1=u'13204', _2=u'10732')",1438,BQN,MCO
2950,"Row(_1=u'12266', _2=u'14685')",1437,SAV,IAH
2951,"Row(_1=u'10732', _2=u'13204')",1437,MCO,BQN
2952,"Row(_1=u'14457', _2=u'14869')",1436,SLC,RAP
2953,"Row(_1=u'12892', _2=u'13851')",1433,OKC,LAX
2954,"Row(_1=u'14685', _2=u'12266')",1433,IAH,SAV
2955,"Row(_1=u'13930', _2=u'10140')",1432,ABQ,ORD
2956,"Row(_1=u'11721', _2=u'10821')",1432,BWI,FNT
2957,"Row(_1=u'11111', _2=u'11298')",1432,DFW,COU
2958,"Row(_1=u'11298', _2=u'11111')",1432,COU,DFW
2959,"Row(_1=u'10140', _2=u'13930')",1431,ORD,ABQ
2960,"Row(_1=u'10821', _2=u'11721')",1431,FNT,BWI
2961,"Row(_1=u'11977', _2=u'10397')",1431,ATL,GRB
2962,"Row(_1=u'11298', _2=u'11823')",1431,FWA,DFW
2963,"Row(_1=u'13184', _2=u'11433')",1430,DTW,MBS
2964,"Row(_1=u'13851', _2=u'12892')",1429,LAX,OKC
2965,"Row(_1=u'11823', _2=u'11298')",1429,DFW,FWA
2966,"Row(_1=u'10140', _2=u'14747')",1427,SEA,ABQ
2967,"Row(_1=u'14747', _2=u'10140')",1423,ABQ,SEA
2968,"Row(_1=u'14986', _2=u'12953')",1421,LGA,SRQ
2969,"Row(_1=u'10685', _2=u'11298')",1420,DFW,BMI
2970,"Row(_1=u'11298', _2=u'10685')",1420,BMI,DFW
2971,"Row(_1=u'13204', _2=u'13931')",1419,ORF,MCO
2972,"Row(_1=u'11433', _2=u'13184')",1418,MBS,DTW
2973,"Row(_1=u'13931', _2=u'13204')",1418,MCO,ORF
2974,"Row(_1=u'12953', _2=u'14986')",1417,SRQ,LGA
2975,"Row(_1=u'13198', _2=u'14057')",1415,PDX,MCI
2976,"Row(_1=u'14057', _2=u'13198')",1414,MCI,PDX
2977,"Row(_1=u'12982', _2=u'14771')",1408,SFO,LIH
2978,"Row(_1=u'14771', _2=u'12982')",1408,LIH,SFO
2979,"Row(_1=u'14635', _2=u'14122')",1404,PIT,RSW
2980,"Row(_1=u'13502', _2=u'11292')",1404,DEN,MTJ
2981,"Row(_1=u'11057', _2=u'14576')",1403,ROC,CLT
2982,"Row(_1=u'14576', _2=u'11057')",1403,CLT,ROC
2983,"Row(_1=u'10874', _2=u'12953')",1402,LGA,CAK
2984,"Row(_1=u'14122', _2=u'14635')",1402,RSW,PIT
2985,"Row(_1=u'12953', _2=u'10874')",1402,CAK,LGA
2986,"Row(_1=u'11292', _2=u'13502')",1401,MTJ,DEN
2987,"Row(_1=u'11292', _2=u'10529')",1400,BDL,DEN
2988,"Row(_1=u'10529', _2=u'11292')",1399,DEN,BDL
2989,"Row(_1=u'13204', _2=u'14254')",1396,PSE,MCO
2990,"Row(_1=u'12953', _2=u'10868')",1395,CAE,LGA
2991,"Row(_1=u'11292', _2=u'10299')",1395,ANC,DEN
2992,"Row(_1=u'14254', _2=u'13204')",1394,MCO,PSE
2993,"Row(_1=u'11433', _2=u'14683')",1392,SAT,DTW
2994,"Row(_1=u'10868', _2=u'12953')",1388,LGA,CAE
2995,"Row(_1=u'10299', _2=u'11292')",1387,DEN,ANC
2996,"Row(_1=u'12953', _2=u'15919')",1382,XNA,LGA
2997,"Row(_1=u'15919', _2=u'12953')",1381,LGA,XNA
2998,"Row(_1=u'14747', _2=u'14689')",1381,SBA,SEA
2999,"Row(_1=u'14689', _2=u'14747')",1380,SEA,SBA
3000,"Row(_1=u'13303', _2=u'11066')",1379,CMH,MIA
3001,"Row(_1=u'12953', _2=u'14685')",1379,SAV,LGA
3002,"Row(_1=u'11433', _2=u'13244')",1378,MEM,DTW
3003,"Row(_1=u'11066', _2=u'13303')",1377,MIA,CMH
3004,"Row(_1=u'11697', _2=u'10257')",1370,ALB,FLL
3005,"Row(_1=u'10257', _2=u'11697')",1369,FLL,ALB
3006,"Row(_1=u'14252', _2=u'14771')",1363,SFO,PSC
3007,"Row(_1=u'14771', _2=u'14252')",1363,PSC,SFO
3008,"Row(_1=u'13204', _2=u'15356')",1359,TTN,MCO
3009,"Row(_1=u'15356', _2=u'13204')",1358,MCO,TTN
3010,"Row(_1=u'14683', _2=u'11433')",1356,DTW,SAT
3011,"Row(_1=u'13303', _2=u'11953')",1356,GNV,MIA
3012,"Row(_1=u'11193', _2=u'13303')",1356,MIA,CVG
3013,"Row(_1=u'15048', _2=u'13930')",1356,ORD,SUX
3014,"Row(_1=u'11953', _2=u'13303')",1356,MIA,GNV
3015,"Row(_1=u'13930', _2=u'15048')",1356,SUX,ORD
3016,"Row(_1=u'13303', _2=u'11193')",1356,CVG,MIA
3017,"Row(_1=u'13930', _2=u'11111')",1353,COU,ORD
3018,"Row(_1=u'10333', _2=u'11433')",1352,DTW,APN
3019,"Row(_1=u'11433', _2=u'10333')",1352,APN,DTW
3020,"Row(_1=u'10268', _2=u'13930')",1352,ORD,ALO
3021,"Row(_1=u'11111', _2=u'13930')",1352,ORD,COU
3022,"Row(_1=u'13930', _2=u'10268')",1352,ALO,ORD
3023,"Row(_1=u'12953', _2=u'10994')",1351,CHS,LGA
3024,"Row(_1=u'10994', _2=u'12953')",1351,LGA,CHS
3025,"Row(_1=u'11298', _2=u'13241')",1347,MEI,DFW
3026,"Row(_1=u'11775', _2=u'11298')",1347,DFW,FSD
3027,"Row(_1=u'11298', _2=u'11775')",1346,FSD,DFW
3028,"Row(_1=u'12217', _2=u'11298')",1344,DFW,HSV
3029,"Row(_1=u'11298', _2=u'12217')",1344,HSV,DFW
3030,"Row(_1=u'11433', _2=u'14321')",1343,PWM,DTW
3031,"Row(_1=u'13232', _2=u'13851')",1341,OKC,MDW
3032,"Row(_1=u'13851', _2=u'13232')",1341,MDW,OKC
3033,"Row(_1=u'11267', _2=u'13487')",1341,MSP,DAY
3034,"Row(_1=u'13487', _2=u'13029')",1340,LNK,MSP
3035,"Row(_1=u'13244', _2=u'11433')",1339,DTW,MEM
3036,"Row(_1=u'13029', _2=u'13487')",1339,MSP,LNK
3037,"Row(_1=u'11259', _2=u'14908')",1333,SNA,DAL
3038,"Row(_1=u'14321', _2=u'11433')",1333,DTW,PWM
3039,"Row(_1=u'12478', _2=u'11066')",1330,CMH,JFK
3040,"Row(_1=u'11066', _2=u'12478')",1329,JFK,CMH
3041,"Row(_1=u'11618', _2=u'14122')",1326,PIT,EWR
3042,"Row(_1=u'10994', _2=u'10721')",1323,BOS,CHS
3043,"Row(_1=u'13487', _2=u'13486')",1323,MSO,MSP
3044,"Row(_1=u'10721', _2=u'10994')",1322,CHS,BOS
3045,"Row(_1=u'13486', _2=u'13487')",1322,MSP,MSO
3046,"Row(_1=u'13851', _2=u'11433')",1319,DTW,OKC
3047,"Row(_1=u'11433', _2=u'13851')",1317,OKC,DTW
3048,"Row(_1=u'14893', _2=u'13232')",1315,MDW,SMF
3049,"Row(_1=u'13232', _2=u'14893')",1312,SMF,MDW
3050,"Row(_1=u'12892', _2=u'10299')",1309,ANC,LAX
3051,"Row(_1=u'14908', _2=u'11259')",1309,DAL,SNA
3052,"Row(_1=u'10299', _2=u'12892')",1308,LAX,ANC
3053,"Row(_1=u'11298', _2=u'14457')",1307,RAP,DFW
3054,"Row(_1=u'13241', _2=u'14109')",1307,PIB,MEI
3055,"Row(_1=u'14457', _2=u'11298')",1306,DFW,RAP
3056,"Row(_1=u'11587', _2=u'11433')",1304,DTW,ESC
3057,"Row(_1=u'11433', _2=u'11587')",1303,ESC,DTW
3058,"Row(_1=u'14730', _2=u'12953')",1302,LGA,SDF
3059,"Row(_1=u'13830', _2=u'14679')",1301,SAN,OGG
3060,"Row(_1=u'14679', _2=u'13830')",1301,OGG,SAN
3061,"Row(_1=u'10529', _2=u'14635')",1300,RSW,BDL
3062,"Row(_1=u'14635', _2=u'10529')",1300,BDL,RSW
3063,"Row(_1=u'14057', _2=u'11618')",1298,EWR,PDX
3064,"Row(_1=u'13930', _2=u'12441')",1294,JAC,ORD
3065,"Row(_1=u'11618', _2=u'14307')",1290,PVD,EWR
3066,"Row(_1=u'12953', _2=u'14730')",1288,SDF,LGA
3067,"Row(_1=u'11503', _2=u'11298')",1287,DFW,EGE
3068,"Row(_1=u'11298', _2=u'11503')",1286,EGE,DFW
3069,"Row(_1=u'12266', _2=u'11481')",1283,ECP,IAH
3070,"Row(_1=u'11481', _2=u'12266')",1281,IAH,ECP
3071,"Row(_1=u'12266', _2=u'13891')",1278,ONT,IAH
3072,"Row(_1=u'13891', _2=u'12266')",1277,IAH,ONT
3073,"Row(_1=u'13487', _2=u'11267')",1275,DAY,MSP
3074,"Row(_1=u'11193', _2=u'11433')",1273,DTW,CVG
3075,"Row(_1=u'14107', _2=u'13495')",1271,MSY,PHX
3076,"Row(_1=u'15304', _2=u'10257')",1270,ALB,TPA
3077,"Row(_1=u'11618', _2=u'13485')",1269,MSN,EWR
3078,"Row(_1=u'13495', _2=u'14107')",1269,PHX,MSY
3079,"Row(_1=u'13485', _2=u'11618')",1268,EWR,MSN
3080,"Row(_1=u'10257', _2=u'15304')",1268,TPA,ALB
3081,"Row(_1=u'14100', _2=u'12339')",1266,IND,PHL
3082,"Row(_1=u'15919', _2=u'11292')",1265,DEN,XNA
3083,"Row(_1=u'14747', _2=u'14252')",1261,PSC,SEA
3084,"Row(_1=u'14635', _2=u'11193')",1261,CVG,RSW
3085,"Row(_1=u'13303', _2=u'10599')",1261,BHM,MIA
3086,"Row(_1=u'14679', _2=u'10693')",1261,BNA,SAN
3087,"Row(_1=u'11193', _2=u'14635')",1261,RSW,CVG
3088,"Row(_1=u'10693', _2=u'14679')",1261,SAN,BNA
3089,"Row(_1=u'14252', _2=u'14747')",1260,SEA,PSC
3090,"Row(_1=u'14307', _2=u'11618')",1260,EWR,PVD
3091,"Row(_1=u'10821', _2=u'13244')",1259,MEM,BWI
3092,"Row(_1=u'10599', _2=u'13303')",1259,MIA,BHM
3093,"Row(_1=u'13244', _2=u'10821')",1259,BWI,MEM
3094,"Row(_1=u'13204', _2=u'14576')",1256,ROC,MCO
3095,"Row(_1=u'14262', _2=u'13930')",1256,ORD,PSP
3096,"Row(_1=u'14576', _2=u'13204')",1255,MCO,ROC
3097,"Row(_1=u'11618', _2=u'14057')",1253,PDX,EWR
3098,"Row(_1=u'13930', _2=u'14262')",1252,PSP,ORD
3099,"Row(_1=u'11193', _2=u'10693')",1251,BNA,CVG
3100,"Row(_1=u'13232', _2=u'14576')",1251,ROC,MDW
3101,"Row(_1=u'10529', _2=u'13303')",1250,MIA,BDL
3102,"Row(_1=u'15376', _2=u'14747')",1250,SEA,TUS
3103,"Row(_1=u'14747', _2=u'15376')",1249,TUS,SEA
3104,"Row(_1=u'14321', _2=u'13930')",1249,ORD,PWM
3105,"Row(_1=u'13303', _2=u'10529')",1249,BDL,MIA
3106,"Row(_1=u'11042', _2=u'15016')",1248,STL,CLE
3107,"Row(_1=u'14576', _2=u'13232')",1244,MDW,ROC
3108,"Row(_1=u'11292', _2=u'15919')",1244,XNA,DEN
3109,"Row(_1=u'13244', _2=u'11259')",1243,DAL,MEM
3110,"Row(_1=u'12889', _2=u'14492')",1242,RDU,LAS
3111,"Row(_1=u'14492', _2=u'12889')",1242,LAS,RDU
3112,"Row(_1=u'12953', _2=u'10599')",1241,BHM,LGA
3113,"Row(_1=u'11057', _2=u'12191')",1239,HOU,CLT
3114,"Row(_1=u'11259', _2=u'13244')",1237,MEM,DAL
3115,"Row(_1=u'10397', _2=u'13296')",1237,MHT,ATL
3116,"Row(_1=u'13296', _2=u'10397')",1237,ATL,MHT
3117,"Row(_1=u'11057', _2=u'12323')",1236,ILM,CLT
3118,"Row(_1=u'12323', _2=u'11057')",1236,CLT,ILM
3119,"Row(_1=u'12892', _2=u'13342')",1235,MKE,LAX
3120,"Row(_1=u'13342', _2=u'12892')",1235,LAX,MKE
3121,"Row(_1=u'10599', _2=u'12953')",1235,LGA,BHM
3122,"Row(_1=u'14570', _2=u'13930')",1233,ORD,RNO
3123,"Row(_1=u'13342', _2=u'14771')",1232,SFO,MKE
3124,"Row(_1=u'14771', _2=u'13342')",1232,MKE,SFO
3125,"Row(_1=u'13930', _2=u'14570')",1232,RNO,ORD
3126,"Row(_1=u'13303', _2=u'14679')",1231,SAN,MIA
3127,"Row(_1=u'10299', _2=u'13873')",1231,OME,ANC
3128,"Row(_1=u'12191', _2=u'11057')",1231,CLT,HOU
3129,"Row(_1=u'14679', _2=u'13303')",1231,MIA,SAN
3130,"Row(_1=u'10721', _2=u'13495')",1230,MSY,BOS
3131,"Row(_1=u'14730', _2=u'13204')",1230,MCO,SDF
3132,"Row(_1=u'13970', _2=u'10299')",1229,ANC,OTZ
3133,"Row(_1=u'13204', _2=u'14730')",1229,SDF,MCO
3134,"Row(_1=u'13495', _2=u'10721')",1229,BOS,MSY
3135,"Row(_1=u'12266', _2=u'10372')",1228,ASE,IAH
3136,"Row(_1=u'11433', _2=u'11193')",1228,CVG,DTW
3137,"Row(_1=u'15304', _2=u'14730')",1227,SDF,TPA
3138,"Row(_1=u'14730', _2=u'15304')",1227,TPA,SDF
3139,"Row(_1=u'12892', _2=u'14122')",1227,PIT,LAX
3140,"Row(_1=u'14321', _2=u'11057')",1226,CLT,PWM
3141,"Row(_1=u'11057', _2=u'14321')",1226,PWM,CLT
3142,"Row(_1=u'10693', _2=u'11193')",1225,CVG,BNA
3143,"Row(_1=u'13296', _2=u'11433')",1225,DTW,MHT
3144,"Row(_1=u'10372', _2=u'12266')",1224,IAH,ASE
3145,"Row(_1=u'14122', _2=u'12892')",1222,LAX,PIT
3146,"Row(_1=u'10423', _2=u'11433')",1221,DTW,AUS
3147,"Row(_1=u'11292', _2=u'11267')",1220,DAY,DEN
3148,"Row(_1=u'11433', _2=u'13296')",1217,MHT,DTW
3149,"Row(_1=u'14908', _2=u'12191')",1204,HOU,SNA
3150,"Row(_1=u'12191', _2=u'14908')",1204,SNA,HOU
3151,"Row(_1=u'14100', _2=u'12451')",1203,JAX,PHL
3152,"Row(_1=u'11433', _2=u'10577')",1202,BGM,DTW
3153,"Row(_1=u'12451', _2=u'14100')",1202,PHL,JAX
3154,"Row(_1=u'15304', _2=u'13244')",1201,MEM,TPA
3155,"Row(_1=u'10577', _2=u'11433')",1201,DTW,BGM
3156,"Row(_1=u'13244', _2=u'15304')",1201,TPA,MEM
3157,"Row(_1=u'11193', _2=u'15304')",1197,TPA,CVG
3158,"Row(_1=u'15304', _2=u'11193')",1196,CVG,TPA
3159,"Row(_1=u'11315', _2=u'11292')",1196,DEN,DIK
3160,"Row(_1=u'11292', _2=u'11315')",1195,DIK,DEN
3161,"Row(_1=u'13930', _2=u'14321')",1195,PWM,ORD
3162,"Row(_1=u'14100', _2=u'14307')",1195,PVD,PHL
3163,"Row(_1=u'14307', _2=u'14100')",1195,PHL,PVD
3164,"Row(_1=u'11193', _2=u'13342')",1194,MKE,CVG
3165,"Row(_1=u'10754', _2=u'10299')",1194,ANC,BRW
3166,"Row(_1=u'14027', _2=u'11433')",1193,DTW,PBI
3167,"Row(_1=u'11433', _2=u'14027')",1192,PBI,DTW
3168,"Row(_1=u'13342', _2=u'11193')",1191,CVG,MKE
3169,"Row(_1=u'13487', _2=u'12884')",1184,LAN,MSP
3170,"Row(_1=u'12953', _2=u'10990')",1184,CHO,LGA
3171,"Row(_1=u'12451', _2=u'12191')",1184,HOU,JAX
3172,"Row(_1=u'10990', _2=u'12953')",1183,LGA,CHO
3173,"Row(_1=u'12191', _2=u'12451')",1182,JAX,HOU
3174,"Row(_1=u'10299', _2=u'14107')",1177,PHX,ANC
3175,"Row(_1=u'14107', _2=u'10299')",1176,ANC,PHX
3176,"Row(_1=u'12884', _2=u'13487')",1171,MSP,LAN
